"state","year","per_change","11","13","15","17","19","21","23","25","27","29","31","33","35","37","39","41","43","45","47","49","51","53","55","<NA>"
"South Carolina",2017,-74.77,"9.07","4.78","6.44","3.46","0.86","0.98","0.35","2.39","1.70","18.09","2.23","1.04","3.89","1.35","1.02","12.10","9.87","0.08","1.49","3.62","3.26","9.39","0.15","2.40"
"South Carolina",2018,-79.92,"9.54","4.45","6.72","3.81","0.81","1.01","0.35","2.82","1.62","16.41","2.44","1.24","4.54","1.91","2.04","11.55","9.20","0.08","1.91","4.07","3.50","7.26","0.12","2.60"
"South Carolina",2019,-74.89,"9.64","5.19","6.37","3.36","0.98","1.74","0.59","2.77","1.73","14.02","2.30","1.41","4.88","2.20","1.84","10.64","9.50","0.13","1.77","4.10","3.18","8.69","0.17","2.80"
"South Dakota",2010,-71.11,"11.07","4.43","5.49","3.14","1.85","1.80","1.08","2.83","2.69","16.13","2.48","1.05","2.48","1.18","1.57","14.70","10.76","0.15","1.68","4.05","2.40","4.58","0.08","2.33"
"South Dakota",2011,-68.9,"11.06","4.18","5.73","3.14","1.51","1.37","0.40","3.77","2.33","14.96","2.65","1.00","2.56","1.41","1.39","12.79","11.17","0.17","1.98","4.43","3.25","6.27","0.06","2.40"
"South Dakota",2012,-58.77,"9.05","3.61","4.81","2.80","1.31","1.39","0.27","4.06","1.97","15.88","3.48","0.95","4.95","2.45","1.82","9.62","10.85","0.58","2.55","4.55","4.23","5.89","0.03","2.87"
"South Dakota",2013,-58.97,"8.25","3.96","4.31","2.51","1.28","1.39","0.42","4.00","2.42","13.18","3.46","0.98","4.78","2.39","2.01","11.37","11.97","0.56","2.54","4.53","4.16","6.10","0.08","3.40"
"South Dakota",2014,-53.43,"8.41","4.10","4.82","2.59","1.76","1.47","0.33","3.05","2.68","12.68","3.28","0.90","4.67","2.65","1.52","11.11","10.98","0.36","2.63","4.42","4.74","7.60","0.09","3.16"
"South Dakota",2015,-40.24,"7.94","4.34","4.71","2.31","1.15","1.44","0.37","2.26","2.28","14.38","3.46","1.34","3.61","1.73","1.83","12.23","10.93","0.25","2.29","4.35","4.49","9.24","0.09","3.00"
"South Dakota",2016,-40.21,"8.03","4.32","5.81","2.34","1.21","1.30","0.31","1.85","2.73","14.88","3.06","1.01","4.20","1.66","1.54","12.43","9.14","0.17","1.65","3.09","3.74","12.86","0.06","2.59"
"South Dakota",2017,-65.42,"8.06","4.54","4.17","2.01","1.06","0.96","0.25","2.08","2.26","19.75","3.05","1.04","3.41","1.49","0.87","12.70","8.99","0.20","1.59","3.49","4.12","11.42","0.08","2.42"
"South Dakota",2018,-72.87,"7.79","4.35","4.76","2.30","1.05","0.78","0.48","2.69","2.15","19.61","2.06","0.73","3.17","1.35","2.18","15.05","8.47","0.12","1.72","2.91","3.47","10.36","0.08","2.35"
"South Dakota",2019,-78.99,"8.17","5.25","5.03","2.39","1.14","1.05","0.44","2.47","2.33","14.03","2.59","0.90","3.14","1.58","1.51","11.38","8.03","0.13","1.84","3.64","3.45","16.62","0.19","2.71"
"Tennessee",2010,-70.91,"12.05","5.80","8.54","2.59","0.81","1.24","0.68","1.60","2.02","17.18","2.79","0.78","2.54","1.15","1.63","13.96","10.48","0.05","1.09","3.80","2.00","4.99","0.03","2.22"
"Tennessee",2011,-73.76,"13.76","6.36","9.81","3.43","0.98","1.09","0.74","1.43","1.69","15.00","2.28","0.89","1.89","1.01","1.37","13.01","10.50","0.05","0.97","3.15","2.61","5.61","0.04","2.35"
"Tennessee",2012,-79.57,"12.72","6.53","9.52","3.84","1.01","1.07","0.94","2.10","1.95","13.50","2.13","0.94","2.29","1.18","1.83","11.42","10.56","0.06","1.12","3.38","3.41","5.86","0.11","2.54"
"Tennessee",2013,-69.7,"11.58","6.14","7.61","3.06","0.70","1.23","0.82","2.18","2.22","11.89","2.30","0.87","3.40","1.16","1.98","13.65","12.33","0.12","1.09","3.30","3.35","5.96","0.16","2.89"
"Tennessee",2014,-71.98,"10.66","5.60","7.23","2.74","0.75","1.24","0.62","2.11","2.17","11.83","2.34","0.86","3.43","1.45","1.86","14.76","11.69","0.08","1.27","3.44","3.27","7.60","0.21","2.78"
"Tennessee",2015,-72.96,"10.75","6.03","7.33","2.75","0.70","1.15","0.41","2.13","2.13","16.10","2.74","1.04","3.37","1.15","1.41","13.01","10.67","0.07","0.83","3.21","2.66","7.87","0.14","2.36"
"Tennessee",2016,-66.88,"10.52","5.76","6.76","2.39","0.69","1.04","0.34","1.89","1.79","15.52","2.56","0.98","4.17","1.13","0.94","13.10","10.88","0.06","0.91","3.25","2.91","9.59","0.10","2.71"
"Tennessee",2017,-73.21,"9.94","5.55","6.82","2.31","0.65","0.95","0.38","2.04","1.90","16.45","2.47","0.89","4.23","1.25","1.03","12.13","10.66","0.07","0.96","3.03","3.13","10.45","0.13","2.59"
"Tennessee",2018,-68.34,"10.45","5.78","6.99","2.26","0.69","1.02","0.42","2.32","1.89","12.88","2.22","1.07","5.28","1.92","2.33","11.62","10.71","0.06","1.32","3.49","3.21","9.14","0.10","2.84"
"Tennessee",2019,-61.98,"10.20","5.56","6.94","2.17","0.73","1.10","0.42","2.24","1.83","12.10","2.24","1.11","5.74","2.20","2.15","11.44","10.25","0.09","1.40","3.69","2.90","10.53","0.10","2.85"
"Texas",2010,-67.94,"13.10","7.01","13.69","3.73","0.88","0.96","0.89","1.58","2.00","13.79","2.28","0.95","2.39","0.89","1.21","12.59","9.96","0.04","0.98","3.46","1.97","3.19","0.04","2.41"
"Texas",2011,-68.08,"13.70","7.56","13.77","4.55","0.89","0.79","1.11","1.77","1.94","12.77","2.01","0.81","1.94","0.85","1.45","12.27","9.45","0.04","0.92","3.36","2.22","3.45","0.04","2.32"
"Texas",2012,-76.32,"12.94","7.84","13.52","4.92","1.06","0.84","1.31","2.83","1.97","11.72","1.85","0.87","2.22","0.87","1.55","10.63","9.91","0.04","1.01","3.54","2.54","3.56","0.04","2.42"
"Texas",2013,-69.63,"12.45","7.49","11.77","4.46","0.95","0.96","1.28","2.73","2.15","10.81","1.81","0.99","2.72","0.94","1.60","11.87","10.75","0.06","1.17","3.61","2.43","4.03","0.07","2.92"
"Texas",2014,-72.29,"12.07","6.96","11.22","3.72","0.91","1.00","1.11","2.92","2.00","11.70","2.03","0.97","2.71","1.02","1.52","12.19","10.64","0.06","1.26","3.57","2.40","5.18","0.07","2.76"
"Texas",2015,-71.42,"11.87","6.93","10.76","2.85","0.75","0.93","0.60","2.79","1.96","15.12","2.16","1.16","3.55","0.97","1.12","12.22","10.18","0.04","0.99","3.16","1.72","5.70","0.06","2.42"
"Texas",2016,-73.38,"10.86","6.19","9.33","2.35","0.68","0.86","0.54","2.47","1.78","15.71","2.18","1.10","3.92","1.00","0.98","11.52","9.90","0.05","0.99","3.09","1.80","10.10","0.05","2.57"
"Texas",2017,-72.76,"10.68","6.83","11.36","2.74","0.72","0.82","0.49","2.55","1.85","15.02","2.22","1.06","3.81","1.17","1.06","11.02","10.38","0.05","1.08","3.30","2.08","7.11","0.07","2.52"
"Texas",2018,-63.6,"10.76","6.69","11.10","2.62","0.72","0.84","0.56","3.01","1.94","9.67","1.85","1.06","4.49","1.70","2.52","11.54","11.12","0.05","1.31","3.66","2.62","7.19","0.07","2.91"
"Texas",2019,-60.05,"10.79","6.74","10.79","2.69","0.72","0.96","0.61","3.08","2.03","10.06","2.01","1.10","4.87","1.88","2.37","11.42","11.04","0.06","1.35","3.74","2.53","6.09","0.09","2.96"
"Utah",2010,-76.33,"10.30","5.49","12.70","3.56","1.11","1.06","0.84","3.60","2.87","11.98","3.06","1.02","2.33","1.38","1.69","14.74","10.93","0.04","0.92","3.14","2.08","3.03","0.06","2.08"
"Utah",2011,-70.27,"10.64","5.61","13.09","3.90","0.99","0.99","0.65","3.48","2.45","10.20","2.85","1.03","2.54","1.42","1.62","14.18","11.22","0.03","1.02","3.31","2.53","3.90","0.07","2.28"
"Utah",2012,-70.45,"9.81","5.53","11.67","3.66","1.05","1.19","0.84","4.91","2.93","9.82","3.16","0.98","3.29","1.53","2.15","12.11","12.04","0.06","1.22","3.39","2.83","3.34","0.10","2.39"
"Utah",2013,-64.56,"9.68","5.81","10.44","3.27","0.96","1.27","0.72","3.58","2.80","8.28","3.05","1.03","3.74","1.48","1.91","12.59","14.18","0.09","1.16","3.30","3.09","4.51","0.14","2.91"
"Utah",2014,-73.75,"9.70","5.98","10.29","3.19","1.24","1.47","0.52","3.13","2.53","10.10","3.02","0.98","3.25","1.57","1.79","11.71","13.25","0.07","1.10","3.19","3.59","5.37","0.11","2.85"
"Utah",2015,-68.83,"9.10","5.69","9.92","2.66","0.88","1.31","0.40","2.39","2.47","11.24","2.50","1.08","3.83","1.43","1.77","12.20","12.76","0.08","1.53","3.27","3.27","7.50","0.13","2.59"
"Utah",2016,-66.33,"8.68","5.46","8.26","2.46","0.92","1.25","0.34","2.23","2.11","11.04","2.91","1.09","3.99","1.70","1.54","12.52","13.25","0.08","2.15","3.84","3.79","7.45","0.10","2.84"
"Utah",2017,-72.78,"8.59","5.36","8.80","2.85","0.73","1.05","0.25","2.62","2.03","14.01","2.63","1.06","4.13","1.51","1.41","11.44","12.03","0.04","1.46","2.98","3.22","9.14","0.09","2.60"
"Utah",2018,-74.45,"9.37","5.44","9.80","3.28","0.83","1.10","0.33","3.01","2.31","9.99","2.43","1.05","4.29","1.78","2.66","11.52","12.05","0.06","1.60","3.22","3.34","7.59","0.07","2.88"
"Utah",2019,-72.19,"9.92","5.88","8.91","3.03","0.89","1.50","0.47","3.01","2.27","7.71","2.56","1.17","4.61","2.03","2.08","11.04","13.05","0.12","1.71","3.60","3.81","7.46","0.11","3.07"
"Vermont",2010,-68.5,"10.62","4.59","5.83","3.21","0.82","1.70","0.66","4.67","2.60","17.82","2.60","0.65","5.67","1.92","2.96","10.60","9.28","0.18","1.40","3.18","2.57","3.85","0.12","2.52"
"Vermont",2011,-62.91,"10.83","4.30","7.04","3.45","0.77","1.68","0.50","8.11","2.00","13.72","2.24","0.68","4.68","2.22","2.55","10.01","9.43","0.24","1.82","3.30","2.83","5.13","0.08","2.39"
"Vermont",2012,-72.18,"11.52","5.16","9.13","3.74","0.98","1.92","0.68","8.84","2.07","14.42","1.75","0.93","3.13","1.77","1.88","9.28","8.94","0.27","1.32","2.35","3.12","4.03","0.15","2.59"
"Vermont",2013,-71.07,"10.26","4.29","5.51","2.97","0.89","1.70","1.11","9.42","2.84","11.86","2.24","0.96","3.35","1.41","2.09","10.61","11.27","0.08","0.90","3.08","4.35","5.50","0.31","3.00"
"Vermont",2014,-65.77,"10.45","5.14","6.18","3.55","1.16","2.70","0.55","6.52","2.57","11.97","2.36","1.01","3.71","1.68","2.00","10.00","9.75","0.11","1.09","2.58","5.80","5.76","0.40","2.97"
"Vermont",2015,-75.39,"9.86","4.85","5.44","2.21","0.98","3.10","0.37","6.60","2.71","18.45","2.44","1.25","3.29","1.32","1.69","10.84","9.97","0.08","0.83","2.42","2.42","5.90","0.31","2.65"
"Vermont",2016,-67.21,"7.70","4.49","5.18","1.92","0.88","2.15","0.24","5.13","2.36","26.31","2.11","1.08","3.25","0.98","1.11","11.54","7.98","0.06","0.96","2.04","2.59","7.48","0.25","2.22"
"Vermont",2017,-68.59,"6.59","3.07","3.90","1.63","0.87","1.19","0.17","7.19","2.29","34.22","1.43","0.67","2.73","1.14","1.21","10.73","6.13","0.04","0.68","1.38","1.95","8.77","0.17","1.87"
"Vermont",2018,-74.36,"7.57","3.40","5.31","2.23","0.79","1.67","0.40","8.63","2.45","26.99","1.15","1.26","3.61","1.71","2.81","8.77","7.21","0.03","1.07","2.04","2.18","6.44","0.17","2.10"
"Vermont",2019,-74.76,"8.45","4.04","4.93","2.39","0.85","2.59","0.48","9.19","2.73","17.19","2.43","1.09","3.62","1.88","1.91","7.37","7.30","0.11","1.00","2.51","2.63","12.54","0.29","2.45"
"Virginia",2010,-66.92,"12.83","8.52","23.73","3.06","1.02","1.04","0.90","2.11","2.46","10.31","1.65","1.57","1.83","0.77","1.25","9.42","7.76","0.03","0.76","2.50","1.23","2.07","0.12","3.07"
"Virginia",2011,-65.17,"13.77","8.36","21.53","2.95","0.99","1.13","0.91","2.44","2.42","9.72","1.63","1.67","1.51","0.83","1.56","10.00","8.44","0.03","0.75","2.52","1.40","2.46","0.10","2.89"
"Virginia",2012,-73.49,"13.30","8.63","21.59","3.08","1.05","1.20","1.36","3.35","2.62","8.65","1.33","1.66","2.03","0.99","1.84","8.88","8.45","0.04","0.75","2.44","1.43","2.20","0.11","3.00"
"Virginia",2013,-66.25,"12.74","7.67","18.24","2.81","0.87","1.28","1.30","3.10","2.78","8.81","1.70","1.47","2.63","1.03","1.80","10.13","9.50","0.06","0.98","2.67","1.74","3.19","0.13","3.36"
"Virginia",2014,-71.23,"11.70","7.51","18.16","2.75","0.95","1.19","0.97","2.61","2.59","8.22","1.69","1.39","2.68","1.23","2.05","10.98","9.39","0.06","1.29","2.98","2.06","4.15","0.14","3.26"
"Virginia",2015,-69.16,"11.50","7.85","18.70","2.87","0.98","1.12","0.59","2.64","2.45","11.72","1.51","1.51","3.15","0.92","1.21","10.36","8.99","0.05","0.83","2.49","1.61","3.92","0.12","2.92"
"Virginia",2016,-62.33,"10.00","6.90","16.14","2.59","0.90","0.94","0.48","2.24","2.02","12.19","1.51","1.32","3.52","0.92","0.94","9.19","8.01","0.05","0.80","2.37","1.60","12.23","0.13","3.00"
"Virginia",2017,-69.68,"10.35","7.54","18.80","2.81","0.88","1.03","0.46","2.00","2.22","13.05","1.57","1.32","3.73","1.08","1.08","9.35","8.75","0.05","0.95","2.45","1.75","5.52","0.14","3.11"
"Virginia",2018,-64.07,"10.35","7.42","18.61","2.94","0.88","1.12","0.50","2.42","2.16","10.56","1.53","1.45","3.75","1.34","2.20","8.91","8.85","0.05","1.14","2.85","1.72","5.90","0.14","3.21"
"Virginia",2019,-60.41,"10.62","8.01","17.35","3.26","0.87","1.34","0.54","2.46","2.22","9.77","1.63","1.58","3.85","1.58","1.85","8.69","9.15","0.06","1.21","3.03","1.66","5.78","0.17","3.32"
"Washington",2010,-58.28,"13.77","6.33","17.44","3.36","1.09","1.12","0.92","1.60","3.08","13.86","2.60","0.64","2.06","0.94","1.66","10.87","8.77","0.07","0.80","2.55","1.74","2.50","0.03","2.20"
"Washington",2011,-59.64,"14.04","6.74","16.03","3.94","1.11","1.05","0.93","2.06","2.68","11.37","2.23","0.82","2.04","1.12","1.92","10.88","8.87","0.12","0.96","2.90","2.46","3.48","0.03","2.24"
"Washington",2012,-64.11,"13.88","6.98","15.95","3.99","1.22","1.51","1.27","2.15","2.63","10.31","2.06","0.85","2.38","1.23","1.94","9.36","9.32","0.13","1.18","3.11","2.82","3.43","0.06","2.22"
"Washington",2013,-55.03,"12.90","6.45","13.68","3.20","1.01","1.42","1.13","2.42","2.67","10.29","2.24","0.88","2.77","1.22","2.25","10.92","10.54","0.12","1.22","3.11","2.92","4.08","0.11","2.45"
"Washington",2014,-57.69,"12.27","6.09","13.64","2.88","1.29","1.45","0.82","2.57","2.54","11.61","2.48","0.88","3.11","1.33","2.49","10.76","9.71","0.10","1.28","2.95","2.73","4.58","0.12","2.32"
"Washington",2015,-61.41,"12.11","5.94","12.82","2.77","1.19","1.48","0.47","2.44","2.43","14.39","2.43","1.14","3.23","1.35","1.48","10.35","9.58","0.10","1.16","2.79","2.43","5.67","0.09","2.16"
"Washington",2016,-66.74,"11.62","5.85","10.68","2.54","1.22","1.36","0.50","2.14","2.28","16.21","2.30","1.12","3.30","1.10","1.22","10.74","9.64","0.07","1.03","2.65","2.11","7.83","0.07","2.40"
"Washington",2017,-62.98,"11.53","6.11","11.86","2.44","1.20","1.20","0.45","2.05","2.18","18.33","2.41","0.85","3.24","0.94","1.13","10.18","9.94","0.05","0.82","2.39","2.00","6.41","0.08","2.20"
"Washington",2018,-61.13,"12.38","6.01","12.42","2.82","1.11","1.22","0.59","2.74","2.53","11.84","2.09","0.91","4.18","1.50","2.68","10.16","10.12","0.06","1.14","2.79","2.51","5.70","0.07","2.44"
"Washington",2019,-54.66,"12.51","6.20","11.13","2.89","1.15","1.40","0.72","2.62","2.51","10.69","2.21","1.06","4.32","1.68","2.31","9.83","10.77","0.08","1.23","3.16","2.63","6.11","0.10","2.69"
"West Virginia",2010,-77.05,"9.61","3.25","5.51","2.24","0.68","1.17","0.81","5.38","3.18","21.51","3.69","0.88","3.16","1.04","1.55","14.33","8.37","0.02","1.51","3.71","1.53","4.91","0.07","1.89"
"West Virginia",2011,-79.65,"10.94","3.67","5.87","2.68","0.88","1.42","0.95","4.04","2.61","15.93","2.93","1.30","2.81","1.47","1.56","13.89","8.87","0.11","2.17","3.75","2.04","7.72","0.07","2.34"
"West Virginia",2012,-81.06,"10.08","4.08","6.68","3.19","1.21","1.55","0.91","4.90","3.04","14.79","2.87","1.55","3.41","1.80","1.82","11.38","9.51","0.07","1.82","3.47","2.15","6.88","0.11","2.73"
"West Virginia",2013,-62.05,"9.53","4.78","5.60","3.12","0.80","1.35","1.10","4.49","3.83","9.74","2.82","1.61","3.98","1.72","2.88","13.06","10.88","0.14","1.76","3.54","3.09","6.52","0.17","3.49"
"West Virginia",2014,-76.07,"8.90","3.42","4.72","3.14","0.95","1.37","0.50","4.45","3.40","13.55","3.02","1.18","3.57","1.55","1.67","15.18","9.33","0.10","1.48","3.50","2.92","9.22","0.26","2.60"
"West Virginia",2015,-79.07,"8.33","4.44","5.29","2.42","1.00","1.18","0.33","2.11","2.65","17.93","2.88","1.41","3.13","1.16","1.26","15.16","9.27","0.06","1.17","2.88","1.65","11.85","0.20","2.25"
"West Virginia",2016,-73.54,"8.23","4.04","4.73","1.93","0.96","1.30","0.26","1.48","1.99","19.71","2.72","0.97","3.26","1.17","1.15","15.06","8.61","0.06","1.10","2.77","2.41","13.44","0.16","2.47"
"West Virginia",2017,-77.03,"6.88","2.77","3.66","1.85","0.64","0.86","0.20","1.75","1.82","22.07","2.30","0.98","2.95","1.06","1.08","14.60","6.73","0.05","0.96","2.53","1.89","20.23","0.20","1.94"
"West Virginia",2018,-82.64,"7.34","3.29","4.69","2.57","0.67","0.87","0.36","2.19","2.22","23.04","2.27","0.97","3.88","1.76","2.41","11.96","7.59","0.07","1.40","3.08","2.09","13.09","0.11","2.07"
"West Virginia",2019,-83.22,"7.38","4.00","4.87","2.68","0.72","1.07","0.33","2.72","2.05","15.32","2.49","1.09","3.28","1.75","1.15","9.30","6.39","0.09","1.34","3.10","1.90","24.66","0.21","2.12"
"Wisconsin",2010,-72.28,"11.31","6.28","11.52","3.93","1.03","1.10","0.68","3.08","2.45","15.04","2.85","0.72","2.35","1.14","1.53","11.12","9.26","0.07","0.89","3.19","4.02","4.25","0.04","2.15"
"Wisconsin",2011,-68.9,"11.91","6.49","10.51","4.77","1.02","1.08","0.57","3.05","2.04","12.15","2.58","0.71","2.02","1.32","1.31","10.75","9.72","0.08","1.14","3.49","5.74","5.28","0.05","2.23"
"Wisconsin",2012,-75.03,"11.36","6.40","9.81","5.11","1.37","1.24","0.76","3.72","2.28","12.95","2.35","0.75","2.25","1.36","1.58","9.70","9.43","0.09","1.01","3.33","5.62","4.87","0.08","2.58"
"Wisconsin",2013,-69.97,"10.75","6.61","8.22","4.15","1.10","1.15","0.74","2.78","2.44","11.23","2.59","0.79","3.13","1.39","2.06","11.12","11.10","0.10","1.26","3.40","5.25","5.56","0.11","2.98"
"Wisconsin",2014,-73.28,"9.99","6.20","8.15","3.94","1.21","1.16","0.66","2.61","2.41","9.85","2.27","0.82","3.09","1.67","2.27","11.13","10.76","0.11","1.83","3.71","5.44","7.66","0.12","2.95"
"Wisconsin",2015,-77.87,"10.34","6.69","8.54","4.01","1.12","1.04","0.41","1.77","2.27","13.36","2.31","1.00","2.69","1.07","1.83","11.21","10.81","0.09","1.48","3.28","4.34","7.65","0.08","2.62"
"Wisconsin",2016,-69.55,"9.18","6.18","6.85","3.63","1.07","1.00","0.33","1.63","1.85","12.71","2.23","0.96","3.44","1.32","1.45","11.44","10.78","0.08","1.60","3.45","5.75","10.26","0.07","2.72"
"Wisconsin",2017,-74.81,"9.18","5.66","7.51","3.56","1.01","0.84","0.32","1.53","2.10","14.51","2.11","0.87","3.28","1.15","1.07","11.35","10.67","0.07","1.38","3.02","5.55","10.49","0.09","2.67"
"Wisconsin",2018,-71.77,"8.93","5.68","8.12","3.44","0.88","0.91","0.37","2.11","1.94","11.68","2.02","0.93","4.15","1.70","2.43","10.65","10.35","0.10","1.44","3.64","6.07","9.63","0.06","2.79"
"Wisconsin",2019,-67,"8.88","5.48","7.63","3.33","0.90","1.03","0.40","2.17","1.89","11.06","2.25","0.90","4.91","2.12","2.31","9.82","9.79","0.09","1.73","3.65","6.04","10.64","0.07","2.91"
"Wyoming",2010,-78.63,"10.45","2.70","2.80","2.89","1.37","1.12","0.51","1.75","2.87","25.40","3.38","0.86","3.15","1.48","0.85","12.06","7.90","0.23","2.84","5.81","2.15","5.47","0.20","1.72"
"Wyoming",2011,-79.12,"12.71","2.75","3.73","4.52","1.66","1.04","0.29","2.09","2.82","16.16","2.30","1.20","2.93","1.52","1.12","12.47","8.48","0.19","3.08","6.55","2.90","7.15","0.06","2.26"
"Wyoming",2012,-79.67,"10.39","3.47","4.40","3.83","1.65","1.37","0.50","3.21","3.13","17.91","2.43","1.22","3.32","1.41","1.65","9.93","9.30","0.16","2.89","5.93","3.02","6.15","0.18","2.57"
"Wyoming",2013,-75.52,"10.89","3.22","3.72","4.46","1.55","1.51","0.55","2.63","3.18","14.82","1.96","1.51","3.63","1.47","1.31","10.34","10.05","0.12","2.96","5.73","2.72","8.31","0.36","3.00"
"Wyoming",2014,-76.01,"8.71","3.58","4.32","4.35","2.29","1.41","0.36","2.64","3.15","12.62","1.83","1.07","3.61","1.47","1.33","11.97","9.01","0.23","3.44","6.02","3.10","10.50","0.32","2.67"
"Wyoming",2015,-75.02,"8.59","3.71","2.93","3.51","1.64","1.78","0.40","2.28","2.64","20.35","1.85","1.46","3.42","1.34","1.16","12.17","8.40","0.13","3.48","4.75","1.98","9.30","0.25","2.48"
"Wyoming",2016,-68.53,"7.30","3.28","2.83","1.50","1.53","1.57","0.32","1.86","2.32","22.86","1.57","0.99","3.85","1.10","1.09","14.79","6.80","0.16","2.26","3.22","2.10","14.74","0.29","1.67"
"Wyoming",2017,-72.05,"6.82","2.83","2.23","1.99","1.16","0.82","0.45","2.16","2.01","29.85","1.69","0.92","4.02","1.14","0.96","13.37","6.98","0.23","1.93","3.50","2.42","10.18","0.18","2.16"
"Wyoming",2018,-78.13,"7.46","3.36","3.21","2.91","1.36","0.98","0.64","2.19","2.09","27.22","1.80","0.96","4.10","1.84","2.43","10.36","7.45","0.17","2.76","4.14","1.95","8.63","0.16","1.83"
"Wyoming",2019,-81.16,"8.64","3.52","4.38","2.97","1.22","1.08","0.45","2.13","2.06","16.89","1.79","1.35","4.89","1.84","1.34","9.24","7.78","0.17","3.29","4.69","2.32","15.57","0.30","2.10"
